location,shell,proxy,value,std
Faro Punta Sottile,FPS-W_A,mg_ca,0.57046,0.022571772
Faro Punta Sottile,FPS-W_A,mg_ca,0.56238,0.016523718
Faro Punta Sottile,FPS-W_A,mg_ca,0.58148,0.029053806
Faro Punta Sottile,FPS-W_A,mg_ca,0.57914,0.017722469
Faro Punta Sottile,FPS-W_A,mg_ca,0.56824,0.012561575
Faro Punta Sottile,FPS-W_A,mg_ca,0.56648,0.012534031
Faro Punta Sottile,FPS-W_A,mg_ca,0.57732,0.026369159
Faro Punta Sottile,FPS-W_A,mg_ca,0.59196,0.018762511
Faro Punta Sottile,FPS-W_A,mg_ca,0.56163,0.034488325
Faro Punta Sottile,FPS-W_A,mg_ca,0.58789,0.018352024
Faro Punta Sottile,FPS-W_A,mg_ca,0.56564,0.016264144
Faro Punta Sottile,FPS-W_A,mg_ca,0.58794,0.024497647
Faro Punta Sottile,FPS-W_A,mg_ca,0.56138,0.016695455
Faro Punta Sottile,FPS-W_A,mg_ca,0.59066,0.014348937
Faro Punta Sottile,FPS-W_A,mg_ca,0.646,0.021485892
Faro Punta Sottile,FPS-W_A,mg_ca,0.60972,0.014856162
Faro Punta Sottile,FPS-W_A,mg_ca,0.59992,0.017798356
Faro Punta Sottile,FPS-W_A,mg_ca,0.62889,0.016638921
Faro Punta Sottile,FPS-W_A,mg_ca,0.61179,0.016456723
Faro Punta Sottile,FPS-W_A,mg_ca,0.60714,0.017402938
Faro Punta Sottile,FPS-W_A,mg_ca,0.61607,0.015457842
Faro Punta Sottile,FPS-W_A,mg_ca,0.7047,0.018156821
Faro Punta Sottile,FPS-W_A,mg_ca,0.71585,0.042154145
Faro Punta Sottile,FPS-W_A,mg_ca,0.66071,0.023715425
Faro Punta Sottile,FPS-W_A,mg_ca,0.62012,0.017231425
Faro Punta Sottile,FPS-W_A,mg_ca,0.60681,0.022253576
Faro Punta Sottile,FPS-W_A,mg_ca,0.63599,0.021981221
Faro Punta Sottile,FPS-W_A,mg_ca,0.64938,0.013757549
Faro Punta Sottile,FPS-W_A,mg_ca,0.62639,0.016023167
Faro Punta Sottile,FPS-W_A,mg_ca,0.60851,0.026900577
Faro Punta Sottile,FPS-W_A,mg_ca,0.60335,0.025688225
Faro Punta Sottile,FPS-W_A,mg_ca,0.59477,0.016125679
Faro Punta Sottile,FPS-W_A,mg_ca,0.59824,0.021012235
Faro Punta Sottile,FPS-W_A,mg_ca,0.60352,0.02104716
Faro Punta Sottile,FPS-W_A,mg_ca,0.61307,0.014555849
Faro Punta Sottile,FPS-W_A,mg_ca,0.59709,0.012872098
Faro Punta Sottile,FPS-W_A,mg_ca,0.60752,0.020979864
Faro Punta Sottile,FPS-W_A,mg_ca,0.6185,0.021931441
Faro Punta Sottile,FPS-W_A,mg_ca,0.61788,0.018021192
Faro Punta Sottile,FPS-W_A,mg_ca,0.624,0.019723978
Faro Punta Sottile,FPS-W_A,mg_ca,0.63208,0.022796327
Faro Punta Sottile,FPS-W_A,mg_ca,0.59885,0.01723887
Faro Punta Sottile,FPS-W_A,mg_ca,0.62526,0.022582978
Faro Punta Sottile,FPS-W_A,mg_ca,0.63396,0.018818243
Faro Punta Sottile,FPS-W_A,mg_ca,0.63869,0.016300223
Faro Punta Sottile,FPS-W_A,mg_ca,0.63814,0.018276319
Faro Punta Sottile,FPS-W_A,mg_ca,0.63244,0.015215651
Faro Punta Sottile,FPS-W_A,mg_ca,0.6172,0.020172246
Faro Punta Sottile,FPS-W_A,mg_ca,0.62459,0.018116385
Faro Punta Sottile,FPS-W_A,mg_ca,0.64506,0.021925725
Faro Punta Sottile,FPS-W_A,mg_ca,0.6498,0.013550099
Faro Punta Sottile,FPS-W_A,mg_ca,0.65631,0.014674891
Faro Punta Sottile,FPS-W_A,mg_ca,0.63331,0.01514289
Faro Punta Sottile,FPS-W_A,mg_ca,0.61573,0.024231427
Faro Punta Sottile,FPS-W_A,mg_ca,0.60664,0.01323345
Faro Punta Sottile,FPS-W_A,mg_ca,0.63492,0.011959368
Faro Punta Sottile,FPS-W_A,mg_ca,0.65275,0.014466149
Faro Punta Sottile,FPS-W_A,mg_ca,0.67543,0.019948339
Faro Punta Sottile,FPS-W_A,mg_ca,0.66752,0.029551127
Faro Punta Sottile,FPS-W_A,mg_ca,0.66381,0.0169502
Faro Punta Sottile,FPS-W_A,mg_ca,0.67924,0.018821663
Faro Punta Sottile,FPS-W_A,mg_ca,0.67209,0.016762298
Faro Punta Sottile,FPS-W_A,mg_ca,0.6847,0.013243827
Faro Punta Sottile,FPS-W_A,mg_ca,0.69916,0.016980872
Faro Punta Sottile,FPS-W_A,mg_ca,0.68481,0.020526887
Faro Punta Sottile,FPS-W_A,mg_ca,0.66799,0.028369132
Faro Punta Sottile,FPS-W_A,mg_ca,0.67358,0.021515928
Faro Punta Sottile,FPS-W_A,mg_ca,0.6768,0.032425795
Faro Punta Sottile,FPS-W_A,mg_ca,0.66729,0.010917281
Faro Punta Sottile,FPS-W_A,mg_ca,0.66723,0.013070255
Faro Punta Sottile,FPS-W_A,mg_ca,0.67744,0.030754612
Faro Punta Sottile,FPS-W_A,mg_ca,0.64829,0.010869405
Faro Punta Sottile,FPS-W_A,mg_ca,0.66885,0.017838056
Faro Punta Sottile,FPS-W_A,mg_ca,0.67424,0.018790982
Faro Punta Sottile,FPS-W_A,mg_ca,0.6605,0.022730034
Faro Punta Sottile,FPS-W_A,mg_ca,0.674,0.019565375
Faro Punta Sottile,FPS-W_A,mg_ca,0.66843,0.017108863
Faro Punta Sottile,FPS-W_A,mg_ca,0.65558,0.017311118
Faro Punta Sottile,FPS-W_A,mg_ca,0.65693,0.013994117
Faro Punta Sottile,FPS-W_A,mg_ca,0.65383,0.022482541
Faro Punta Sottile,FPS-W_A,mg_ca,0.66995,0.011514215
Faro Punta Sottile,FPS-W_A,mg_ca,0.66209,0.012595111
Faro Punta Sottile,FPS-W_A,mg_ca,0.66242,0.019582285
Faro Punta Sottile,FPS-W_A,mg_ca,0.6478,0.016929243
Faro Punta Sottile,FPS-W_A,mg_ca,0.64932,0.021872432
Faro Punta Sottile,FPS-W_A,mg_ca,0.66668,0.02073174
Faro Punta Sottile,FPS-W_A,mg_ca,0.68127,0.020650426
Faro Punta Sottile,FPS-W_A,mg_ca,0.70301,0.022993743
Faro Punta Sottile,FPS-W_A,mg_ca,0.6468,0.019722082
Faro Punta Sottile,FPS-W_A,mg_ca,0.67746,0.012827476
Faro Punta Sottile,FPS-W_A,mg_ca,0.66054,0.013219694
Faro Punta Sottile,FPS-W_A,mg_ca,0.66815,0.021009758
Faro Punta Sottile,FPS-W_A,mg_ca,0.68065,0.018511738
Faro Punta Sottile,FPS-W_A,mg_ca,0.66072,0.020357403
Faro Punta Sottile,FPS-W_A,mg_ca,0.67102,0.020670929
Faro Punta Sottile,FPS-W_A,mg_ca,0.67286,0.015680403
Faro Punta Sottile,FPS-W_A,mg_ca,0.66701,0.021611357
Faro Punta Sottile,FPS-W_A,mg_ca,0.66887,0.01983015
Faro Punta Sottile,FPS-W_A,mg_ca,0.6711,0.02106432
Faro Punta Sottile,FPS-W_A,mg_ca,0.66705,0.026565846
Faro Punta Sottile,FPS-W_A,mg_ca,0.65471,0.010800424
Faro Punta Sottile,FPS-W_A,mg_ca,0.67751,0.03134333
Faro Punta Sottile,FPS-W_A,mg_ca,0.65914,0.014069659
Faro Punta Sottile,FPS-W_A,mg_ca,0.68649,0.014263763
Faro Punta Sottile,FPS-W_A,mg_ca,0.68928,0.026296212
Faro Punta Sottile,FPS-W_A,mg_ca,0.67607,0.020474017
Faro Punta Sottile,FPS-W_A,mg_ca,0.63913,0.022336937
Faro Punta Sottile,FPS-W_A,mg_ca,0.68435,0.020439168
Faro Punta Sottile,FPS-W_A,mg_ca,0.65706,0.011204153
Faro Punta Sottile,FPS-W_A,mg_ca,0.64466,0.033524143
Faro Punta Sottile,FPS-W_A,mg_ca,0.64589,0.019014521
Faro Punta Sottile,FPS-W_A,mg_ca,0.69537,0.009484728
Faro Punta Sottile,FPS-W_A,mg_ca,0.65687,0.022443178
Faro Punta Sottile,FPS-W_A,mg_ca,0.64034,0.016709407
Faro Punta Sottile,FPS-W_A,mg_ca,0.68796,0.027026221
Faro Punta Sottile,FPS-W_A,mg_ca,0.69186,0.016296597
Faro Punta Sottile,FPS-W_A,mg_ca,0.68224,0.013826805
Faro Punta Sottile,FPS-W_A,mg_ca,0.70025,0.013953303
Faro Punta Sottile,FPS-W_A,mg_ca,0.71119,0.019156427
Faro Punta Sottile,FPS-W_A,mg_ca,0.72189,0.016180124
Faro Punta Sottile,FPS-W_A,mg_ca,0.70204,0.031881581
Faro Punta Sottile,FPS-W_A,mg_ca,0.68636,0.023799748
Faro Punta Sottile,FPS-W_A,mg_ca,0.66087,0.024726326
Faro Punta Sottile,FPS-W_A,mg_ca,0.63903,0.030175133
Faro Punta Sottile,FPS-W_A,mg_ca,0.63681,0.01997549
Faro Punta Sottile,FPS-W_A,mg_ca,0.65978,0.024162138
Faro Punta Sottile,FPS-W_A,mg_ca,0.66097,0.027196643
Faro Punta Sottile,FPS-W_A,mg_ca,0.64503,0.042240751
Faro Punta Sottile,FPS-W_A,mg_ca,0.65317,0.028717747
Faro Punta Sottile,FPS-W_A,mg_ca,0.68318,0.018273176
Faro Punta Sottile,FPS-W_A,mg_ca,0.68245,0.023852741
Faro Punta Sottile,FPS-W_A,mg_ca,0.66172,0.024045734
Faro Punta Sottile,FPS-W_A,mg_ca,0.68928,0.036009961
Faro Punta Sottile,FPS-W_A,mg_ca,0.68784,0.028234474
Faro Punta Sottile,FPS-W_A,mg_ca,0.6865,0.019290965
Faro Punta Sottile,FPS-W_A,mg_ca,0.66736,0.029010939
Faro Punta Sottile,FPS-W_A,mg_ca,0.70614,0.027830106
Faro Punta Sottile,FPS-W_A,mg_ca,0.70489,0.01717252
Faro Punta Sottile,FPS-W_A,mg_ca,0.72468,0.02475264
Faro Punta Sottile,FPS-W_A,mg_ca,0.71454,0.017135647
Faro Punta Sottile,FPS-W_A,mg_ca,0.71384,0.023110716
Faro Punta Sottile,FPS-W_A,mg_ca,0.7141,0.017090561
Faro Punta Sottile,FPS-W_A,mg_ca,0.68877,0.015814035
Faro Punta Sottile,FPS-W_A,mg_ca,0.72339,0.022027805
Faro Punta Sottile,FPS-W_A,mg_ca,0.71665,0.02113607
Faro Punta Sottile,FPS-W_A,mg_ca,0.71903,0.033491555
Faro Punta Sottile,FPS-W_A,mg_ca,0.71604,0.016692333
Faro Punta Sottile,FPS-W_A,mg_ca,0.68739,0.013819383
Faro Punta Sottile,FPS-W_A,mg_ca,0.67732,0.020203117
Faro Punta Sottile,FPS-W_A,mg_ca,0.69729,0.014668902
Faro Punta Sottile,FPS-W_A,mg_ca,0.69789,0.023066225
Faro Punta Sottile,FPS-W_A,mg_ca,0.68788,0.023683926
Faro Punta Sottile,FPS-W_A,mg_ca,0.68373,0.014534819
Faro Punta Sottile,FPS-W_A,mg_ca,0.66427,0.011229738
Faro Punta Sottile,FPS-W_A,mg_ca,0.67325,0.018213729
Faro Punta Sottile,FPS-W_A,mg_ca,0.67455,0.02364233
Faro Punta Sottile,FPS-W_A,mg_ca,0.66841,0.02417472
Faro Punta Sottile,FPS-W_A,mg_ca,0.71861,0.033147208
Faro Punta Sottile,FPS-W_A,mg_ca,0.71151,0.015818649
Faro Punta Sottile,FPS-W_A,mg_ca,0.70703,0.015797893
Faro Punta Sottile,FPS-W_A,mg_ca,0.71402,0.018335738
Faro Punta Sottile,FPS-W_A,mg_ca,0.70732,0.018244475
Faro Punta Sottile,FPS-W_A,mg_ca,0.73012,0.023846296
Faro Punta Sottile,FPS-W_A,mg_ca,0.70479,0.020913078
Faro Punta Sottile,FPS-W_A,mg_ca,0.71118,0.016281749
Faro Punta Sottile,FPS-W_A,mg_ca,0.69616,0.013610558
Faro Punta Sottile,FPS-W_A,mg_ca,0.66699,0.028896463
Faro Punta Sottile,FPS-W_A,mg_ca,0.65601,0.021813422
Faro Punta Sottile,FPS-W_A,mg_ca,0.65497,0.03009157
Faro Punta Sottile,FPS-W_A,mg_ca,0.67993,0.022580038
Faro Punta Sottile,FPS-W_A,mg_ca,0.67924,0.018106151
Faro Punta Sottile,FPS-W_A,mg_ca,0.67879,0.023801238
Faro Punta Sottile,FPS-W_A,mg_ca,0.69349,0.022905485
Faro Punta Sottile,FPS-W_A,mg_ca,0.68367,0.029877148
Faro Punta Sottile,FPS-W_A,mg_ca,0.65255,0.019757105
Faro Punta Sottile,FPS-W_A,mg_ca,0.67006,0.026115743
Faro Punta Sottile,FPS-W_A,mg_ca,0.63846,0.019865505
Faro Punta Sottile,FPS-W_A,mg_ca,0.67978,0.022063707
Faro Punta Sottile,FPS-W_A,mg_ca,0.66877,0.019575143
Faro Punta Sottile,FPS-W_A,mg_ca,0.67086,0.019239644
Faro Punta Sottile,FPS-W_A,mg_ca,0.69472,0.022267794
Faro Punta Sottile,FPS-W_A,mg_ca,0.69473,0.021414029
Faro Punta Sottile,FPS-W_A,mg_ca,0.72153,0.012954895
Faro Punta Sottile,FPS-W_A,mg_ca,0.72857,0.028000166
Faro Punta Sottile,FPS-W_A,mg_ca,0.73762,0.015063088
Faro Punta Sottile,FPS-W_A,mg_ca,0.77404,0.024902181
Faro Punta Sottile,FPS-W_A,mg_ca,0.72892,0.024543256
Faro Punta Sottile,FPS-W_A,mg_ca,0.68878,0.014037947
Faro Punta Sottile,FPS-W_A,mg_ca,0.67099,0.018851391
Faro Punta Sottile,FPS-W_A,mg_ca,0.66655,0.025701648
Faro Punta Sottile,FPS-W_A,mg_ca,0.68769,0.008143415
Faro Punta Sottile,FPS-W_A,mg_ca,0.65519,0.01244892
Faro Punta Sottile,FPS-W_A,mg_ca,0.66745,0.023996297
Faro Punta Sottile,FPS-W_A,mg_ca,0.65891,0.022631858
Faro Punta Sottile,FPS-W_A,mg_ca,0.65925,0.013500324
Faro Punta Sottile,FPS-W_A,mg_ca,0.67034,0.013210709
Faro Punta Sottile,FPS-W_A,mg_ca,0.65523,0.028145806
Faro Punta Sottile,FPS-W_A,mg_ca,0.69171,0.026687452
Faro Punta Sottile,FPS-W_A,mg_ca,0.67594,0.021543713
Faro Punta Sottile,FPS-W_A,mg_ca,0.6654,0.021226235
Faro Punta Sottile,FPS-W_A,mg_ca,0.71353,0.026779934
Faro Punta Sottile,FPS-W_A,mg_ca,0.77221,0.031503046
Faro Punta Sottile,FPS-W_A,mg_ca,0.77628,0.022870881
Faro Punta Sottile,FPS-W_A,mg_ca,0.76312,0.017052309
Faro Punta Sottile,FPS-W_A,mg_ca,0.77313,0.025084275
Faro Punta Sottile,FPS-W_A,mg_ca,0.73971,0.022327978
Faro Punta Sottile,FPS-W_A,mg_ca,0.7104,0.02122385
Faro Punta Sottile,FPS-W_A,mg_ca,0.69306,0.016786498
Faro Punta Sottile,FPS-W_A,mg_ca,0.68489,0.017713009
Faro Punta Sottile,FPS-W_A,mg_ca,0.67323,0.021769243
Faro Punta Sottile,FPS-W_A,mg_ca,0.67253,0.014447788
Faro Punta Sottile,FPS-W_A,mg_ca,0.65912,0.012955701
Faro Punta Sottile,FPS-W_A,mg_ca,0.68999,0.018773951
Faro Punta Sottile,FPS-W_A,mg_ca,0.6738,0.021692641
Faro Punta Sottile,FPS-W_A,mg_ca,0.68363,0.025009079
Faro Punta Sottile,FPS-W_A,mg_ca,0.70708,0.016827931
Faro Punta Sottile,FPS-W_A,mg_ca,0.70475,0.025534921
Faro Punta Sottile,FPS-W_A,mg_ca,0.73905,0.016827064
Faro Punta Sottile,FPS-W_A,mg_ca,0.70647,0.018957452
Faro Punta Sottile,FPS-W_A,mg_ca,0.70417,0.023205278
Faro Punta Sottile,FPS-W_A,mg_ca,0.70857,0.019589052
Faro Punta Sottile,FPS-W_A,mg_ca,0.6984,0.020218168
Faro Punta Sottile,FPS-W_A,mg_ca,0.70305,0.018989043
Faro Punta Sottile,FPS-W_A,mg_ca,0.70602,0.020609698
Faro Punta Sottile,FPS-W_A,mg_ca,0.70722,0.019568816
Faro Punta Sottile,FPS-W_A,mg_ca,0.69958,0.016161473
Faro Punta Sottile,FPS-W_A,mg_ca,0.69872,0.023063975
Faro Punta Sottile,FPS-W_A,mg_ca,0.69833,0.022713237
Faro Punta Sottile,FPS-W_A,mg_ca,0.72219,0.025377723
Faro Punta Sottile,FPS-W_A,mg_ca,0.69957,0.022493412
Faro Punta Sottile,FPS-W_A,mg_ca,0.69636,0.018910647
Faro Punta Sottile,FPS-W_A,mg_ca,0.68283,0.014185942
Faro Punta Sottile,FPS-W_A,mg_ca,0.69948,0.023828044
Faro Punta Sottile,FPS-W_A,mg_ca,0.67941,0.023367333
Faro Punta Sottile,FPS-W_A,mg_ca,0.67706,0.022357928
Faro Punta Sottile,FPS-W_A,mg_ca,0.67995,0.015746465
Faro Punta Sottile,FPS-W_A,mg_ca,0.71816,0.017244646
Faro Punta Sottile,FPS-W_A,mg_ca,0.72403,0.012776315
Faro Punta Sottile,FPS-W_A,mg_ca,0.72176,0.024352296
Faro Punta Sottile,FPS-W_A,mg_ca,0.70826,0.016676172
Faro Punta Sottile,FPS-W_A,mg_ca,0.73141,0.020989583
Faro Punta Sottile,FPS-W_A,mg_ca,0.72365,0.012324517
Faro Punta Sottile,FPS-W_A,mg_ca,0.74614,0.019560898
Tonnara del Secco,TS-E_A,d18o,0.64,0.06
Tonnara del Secco,TS-E_A,d18o,0.66,0.04
Tonnara del Secco,TS-E_A,d18o,0.72,0.05
Tonnara del Secco,TS-E_A,d18o,0.75,0.05
Tonnara del Secco,TS-E_A,d18o,0.73,0.02
Tonnara del Secco,TS-E_A,d18o,0.59,0.04
Tonnara del Secco,TS-E_A,d18o,0.63,0.05
Tonnara del Secco,TS-E_A,d18o,0.71,0.05
Tonnara del Secco,TS-E_A,d18o,0.67,0.06
Tonnara del Secco,TS-E_A,d18o,0.61,0.06
Tonnara del Secco,TS-E_A,d18o,0.51,0.05
Tonnara del Secco,TS-E_A,d18o,-0.53,0.03
Tonnara del Secco,TS-E_A,d18o,-0.97,0.06
Tonnara del Secco,TS-E_A,d18o,-0.81,0.04
Tonnara del Secco,TS-E_A,d18o,-0.69,0.05
Tonnara del Secco,TS-E_A,d18o,-0.71,0.05
Tonnara del Secco,TS-E_A,d18o,-0.81,0.05
Tonnara del Secco,TS-E_A,d18o,-0.75,0.04
Tonnara del Secco,TS-E_A,d18o,-0.67,0.04
Tonnara del Secco,TS-E_A,d18o,-0.43,0.04
Tonnara del Secco,TS-E_A,d18o,-0.47,0.05
Tonnara del Secco,TS-E_A,d18o,-0.58,0.03
Tonnara del Secco,TS-E_A,d18o,-0.41,0.05
Tonnara del Secco,TS-E_A,d18o,-0.31,0.06
Tonnara del Secco,TS-E_A,mg_ca,0.648426261,0.013979686
Tonnara del Secco,TS-E_A,mg_ca,0.632930694,0.018044169
Tonnara del Secco,TS-E_A,mg_ca,0.629013722,0.010418763
Tonnara del Secco,TS-E_A,mg_ca,0.634401935,0.017485966
Tonnara del Secco,TS-E_A,mg_ca,0.611508381,0.020169175
Tonnara del Secco,TS-E_A,mg_ca,0.626825906,0.019244622
Tonnara del Secco,TS-E_A,mg_ca,0.608256017,0.017963638
Tonnara del Secco,TS-E_A,mg_ca,0.590263628,0.019408063
Tonnara del Secco,TS-E_A,mg_ca,0.589174348,0.018464766
Tonnara del Secco,TS-E_A,mg_ca,0.5898174,0.01630149
Tonnara del Secco,TS-E_A,mg_ca,0.588887778,0.018170342
Tonnara del Secco,TS-E_A,mg_ca,0.591456183,0.013767511
Tonnara del Secco,TS-E_A,mg_ca,0.597719889,0.0286483
Tonnara del Secco,TS-E_A,mg_ca,0.601169309,0.024464982
Tonnara del Secco,TS-E_A,mg_ca,0.585795046,0.015274708
Tonnara del Secco,TS-E_A,mg_ca,0.588110653,0.018782071
Tonnara del Secco,TS-E_A,mg_ca,0.578917761,0.012609204
Tonnara del Secco,TS-E_A,mg_ca,0.61238132,0.017585154
Tonnara del Secco,TS-E_A,mg_ca,0.587998206,0.070226965
Tonnara del Secco,TS-E_A,mg_ca,0.613861264,0.078549135
Tonnara del Secco,TS-E_A,mg_ca,0.585836635,0.028543547
Tonnara del Secco,TS-E_A,mg_ca,0.563447848,0.022874585
Tonnara del Secco,TS-E_A,mg_ca,0.562205922,0.01175992
Tonnara del Secco,TS-E_A,mg_ca,0.576022903,0.020132986
Tonnara del Secco,TS-E_A,mg_ca,0.600683176,0.03099775
Tonnara del Secco,TS-E_A,mg_ca,0.592349038,0.027297158
Tonnara del Secco,TS-E_A,mg_ca,0.552621947,0.018573422
Tonnara del Secco,TS-E_A,mg_ca,0.606024291,0.016748141
Tonnara del Secco,TS-E_A,mg_ca,0.589270575,0.023020427
Tonnara del Secco,TS-E_A,mg_ca,0.581767275,0.01208214
Tonnara del Secco,TS-E_A,mg_ca,0.600704793,0.020962168
Tonnara del Secco,TS-E_A,mg_ca,0.575396921,0.020946231
Tonnara del Secco,TS-E_A,mg_ca,0.575827194,0.017931006
Tonnara del Secco,TS-E_A,mg_ca,0.566154009,0.025271552
Tonnara del Secco,TS-E_A,mg_ca,0.588543627,0.01314656
Tonnara del Secco,TS-E_A,mg_ca,0.5824319,0.016237662
Tonnara del Secco,TS-E_A,mg_ca,0.58136914,0.015657534
Tonnara del Secco,TS-E_A,mg_ca,0.565284945,0.018168551
Tonnara del Secco,TS-E_A,mg_ca,0.575395226,0.025631966
Tonnara del Secco,TS-E_A,mg_ca,0.58484445,0.009804957
Tonnara del Secco,TS-E_A,mg_ca,0.576335171,0.035370363
Tonnara del Secco,TS-E_A,mg_ca,0.582157723,0.02392548
Tonnara del Secco,TS-E_A,mg_ca,0.555271485,0.01071826
Tonnara del Secco,TS-E_A,mg_ca,0.559956476,0.020797263
Tonnara del Secco,TS-E_A,mg_ca,0.5826833,0.015219635
Tonnara del Secco,TS-E_A,mg_ca,0.587563494,0.021574827
Tonnara del Secco,TS-E_A,mg_ca,0.563742737,0.018515485
Tonnara del Secco,TS-E_A,mg_ca,0.577301863,0.012411664
Tonnara del Secco,TS-E_A,mg_ca,0.557001497,0.022164257
Tonnara del Secco,TS-E_A,mg_ca,0.563669014,0.016838586
Tonnara del Secco,TS-E_A,mg_ca,0.570982248,0.02358799
Tonnara del Secco,TS-E_A,mg_ca,0.600700799,0.024880874
Tonnara del Secco,TS-E_A,mg_ca,0.59166132,0.026051554
Tonnara del Secco,TS-E_A,mg_ca,0.576840706,0.02017115
Tonnara del Secco,TS-E_A,mg_ca,0.62626886,0.022724442
Tonnara del Secco,TS-E_A,mg_ca,0.646865355,0.025209149
Tonnara del Secco,TS-E_A,mg_ca,0.702073692,0.016011794
Tonnara del Secco,TS-E_A,mg_ca,0.786363885,0.027202553
Tonnara del Secco,TS-E_A,mg_ca,0.692787414,0.024351853
Tonnara del Secco,TS-E_A,mg_ca,0.675630405,0.030369375
Tonnara del Secco,TS-E_A,mg_ca,0.69265849,0.024221414
Tonnara del Secco,TS-E_A,mg_ca,0.707632763,0.019332301
Tonnara del Secco,TS-E_A,mg_ca,0.680898906,0.022740419
Tonnara del Secco,TS-E_A,mg_ca,0.686127412,0.024861518
Tonnara del Secco,TS-E_A,mg_ca,0.697977607,0.019799841
Tonnara del Secco,TS-E_A,mg_ca,0.719045715,0.026500343
Tonnara del Secco,TS-E_A,mg_ca,0.72241509,0.022931521
Tonnara del Secco,TS-E_A,mg_ca,0.75438528,0.023898545
Tonnara del Secco,TS-E_A,mg_ca,0.749764033,0.046224406
Tonnara del Secco,TS-E_A,mg_ca,0.694500107,0.027323087
Tonnara del Secco,TS-E_A,mg_ca,0.695791845,0.034037522
Tonnara del Secco,TS-E_A,mg_ca,0.712434212,0.027335454
Tonnara del Secco,TS-E_A,mg_ca,0.70212798,0.019272415
Tonnara del Secco,TS-E_A,mg_ca,0.740303349,0.01854161
Tonnara del Secco,TS-E_A,mg_ca,0.711257082,0.058663369
Tonnara del Secco,TS-E_A,mg_ca,0.687815926,0.019072825
Tonnara del Secco,TS-E_A,mg_ca,0.659633668,0.023013962
Tonnara del Secco,TS-E_A,mg_ca,0.680590311,0.016901303
Tonnara del Secco,TS-E_A,mg_ca,0.712081644,0.019420817
Tonnara del Secco,TS-E_A,mg_ca,0.690785715,0.019939337
Tonnara del Secco,TS-E_A,mg_ca,0.683188435,0.03042352
Tonnara del Secco,TS-E_A,mg_ca,0.676188803,0.025109275
Tonnara del Secco,TS-E_A,mg_ca,0.698135764,0.02056507
Tonnara del Secco,TS-E_A,mg_ca,0.681504986,0.017766729
Tonnara del Secco,TS-E_A,mg_ca,0.697602019,0.014576733
Tonnara del Secco,TS-E_A,mg_ca,0.674848418,0.041261313
Tonnara del Secco,TS-E_A,mg_ca,0.665792761,0.014248538
Tonnara del Secco,TS-E_A,mg_ca,0.685426649,0.020102855
Tonnara del Secco,TS-E_A,mg_ca,0.752900099,0.083769639
Tonnara del Secco,TS-E_A,mg_ca,0.687686725,0.013461277
Tonnara del Secco,TS-E_A,mg_ca,0.659588664,0.018059696
Tonnara del Secco,TS-E_A,mg_ca,0.668515037,0.026053459
Tonnara del Secco,TS-E_A,mg_ca,0.655792367,0.029721007
Tonnara del Secco,TS-E_A,mg_ca,0.740789816,0.039305153
Tonnara del Secco,TS-E_A,mg_ca,0.79555715,0.058045041
Tonnara del Secco,TS-E_A,mg_ca,0.732019447,0.020792083
Tonnara del Secco,TS-E_A,mg_ca,0.710189701,0.021920219
Tonnara del Secco,TS-E_A,mg_ca,0.698808503,0.029855943
Tonnara del Secco,TS-E_A,mg_ca,0.69193448,0.020428513
Tonnara del Secco,TS-E_A,mg_ca,0.712100136,0.016456634
Tonnara del Secco,TS-E_A,mg_ca,0.731578973,0.022427732
Tonnara del Secco,TS-E_A,mg_ca,0.73929634,0.017100671
Tonnara del Secco,TS-E_A,mg_ca,0.732680903,0.029446145
Tonnara del Secco,TS-E_A,mg_ca,0.736010927,0.012955899
Tonnara del Secco,TS-E_A,mg_ca,0.784808757,0.030723989
Tonnara del Secco,TS-E_A,mg_ca,0.779097137,0.020575253
Tonnara del Secco,TS-E_A,mg_ca,0.781803864,0.039763896
Tonnara del Secco,TS-E_A,mg_ca,0.797890625,0.021035369
Tonnara del Secco,TS-E_A,mg_ca,0.775790542,0.031310111
Tonnara del Secco,TS-E_A,mg_ca,0.773563849,0.032365077
Tonnara del Secco,TS-E_A,mg_ca,0.792122664,0.017305587
Tonnara del Secco,TS-E_A,mg_ca,0.794302678,0.033801128
Tonnara del Secco,TS-E_A,mg_ca,0.783694342,0.020784135
Tonnara del Secco,TS-E_A,mg_ca,0.781877467,0.031845709
Tonnara del Secco,TS-E_A,mg_ca,0.761671191,0.05708572
Tonnara del Secco,TS-E_A,mg_ca,0.777205646,0.027315802
Tonnara del Secco,TS-E_A,mg_ca,0.751192465,0.016199007
Tonnara del Secco,TS-E_A,mg_ca,0.771102457,0.032061143
Tonnara del Secco,TS-E_A,mg_ca,0.754892544,0.015716566
Tonnara del Secco,TS-E_A,mg_ca,0.77051468,0.02843032
Tonnara del Secco,TS-E_A,mg_ca,0.743486619,0.009553735
Tonnara del Secco,TS-E_A,mg_ca,0.72543353,0.031209718
Tonnara del Secco,TS-E_A,mg_ca,0.750326246,0.029356636
Tonnara del Secco,TS-E_A,mg_ca,0.735302035,0.037007114
Tonnara del Secco,TS-E_A,mg_ca,0.723884023,0.020156367
Tonnara del Secco,TS-E_A,mg_ca,0.732990019,0.016966416
Tonnara del Secco,TS-E_A,mg_ca,0.738090075,0.014665419
Tonnara del Secco,TS-E_A,mg_ca,0.730253446,0.028782815
Tonnara del Secco,TS-E_A,mg_ca,0.748129917,0.025593081
